bag_file,topic,group
carbonZ_2018-09-11-14-22-07.bag,/sysid/pitch/data,flight_state
carbonZ_2018-09-11-14-22-07.bag,/sysid/pitch/fault,flight_state
carbonZ_2018-09-11-14-22-07.bag,/sysid/roll/data,flight_state
carbonZ_2018-09-11-14-22-07.bag,/tf_static,system
carbonZ_2018-09-11-14-41-38.bag,/diagnostics,system
carbonZ_2018-09-11-14-41-38.bag,/failure_status/aileron,label
carbonZ_2018-09-11-14-41-38.bag,/failure_status/elevator,label
carbonZ_2018-09-11-14-41-38.bag,/failure_status/engines,label
carbonZ_2018-09-11-14-41-38.bag,/failure_status/rudder,label
carbonZ_2018-09-11-14-41-38.bag,/mavlink/from,system
carbonZ_2018-09-11-14-41-38.bag,/mavros/battery,energy
carbonZ_2018-09-11-14-41-38.bag,/mavros/global_position/compass_hdg,navigation
carbonZ_2018-09-11-14-41-38.bag,/mavros/global_position/global,navigation
carbonZ_2018-09-11-14-41-38.bag,/mavros/global_position/local,navigation
carbonZ_2018-09-11-14-41-38.bag,/mavros/global_position/raw/fix,navigation
carbonZ_2018-09-11-14-41-38.bag,/mavros/global_position/raw/gps_vel,navigation
carbonZ_2018-09-11-14-41-38.bag,/mavros/global_position/rel_alt,navigation
carbonZ_2018-09-11-14-41-38.bag,/mavros/home_position/home,navigation
carbonZ_2018-09-11-14-41-38.bag,/mavros/imu/atm_pressure,flight_state
carbonZ_2018-09-11-14-41-38.bag,/mavros/imu/data,flight_state
carbonZ_2018-09-11-14-41-38.bag,/mavros/imu/data_raw,flight_state
carbonZ_2018-09-11-14-41-38.bag,/mavros/imu/mag,flight_state
carbonZ_2018-09-11-14-41-38.bag,/mavros/imu/temperature,flight_state
carbonZ_2018-09-11-14-41-38.bag,/mavros/local_position/odom,flight_state
carbonZ_2018-09-11-14-41-38.bag,/mavros/local_position/pose,flight_state
carbonZ_2018-09-11-14-41-38.bag,/mavros/local_position/velocity,flight_state
carbonZ_2018-09-11-14-41-38.bag,/mavros/mission/reached,system
carbonZ_2018-09-11-14-41-38.bag,/mavros/mission/waypoints,system
carbonZ_2018-09-11-14-41-38.bag,/mavros/nav_info/airspeed,flight_state
carbonZ_2018-09-11-14-41-38.bag,/mavros/nav_info/errors,unknown
carbonZ_2018-09-11-14-41-38.bag,/mavros/nav_info/pitch,flight_state
carbonZ_2018-09-11-14-41-38.bag,/mavros/nav_info/roll,flight_state
carbonZ_2018-09-11-14-41-38.bag,/mavros/nav_info/velocity,flight_state
carbonZ_2018-09-11-14-41-38.bag,/mavros/nav_info/yaw,flight_state
carbonZ_2018-09-11-14-41-38.bag,/mavros/rc/in,control
carbonZ_2018-09-11-14-41-38.bag,/mavros/rc/out,control
carbonZ_2018-09-11-14-41-38.bag,/mavros/setpoint_raw/target_global,control
carbonZ_2018-09-11-14-41-38.bag,/mavros/state,system
carbonZ_2018-09-11-14-41-38.bag,/mavros/time_reference,system
carbonZ_2018-09-11-14-41-38.bag,/mavros/vfr_hud,energy
carbonZ_2018-09-11-14-41-38.bag,/mavros/wind_estimation,flight_state
carbonZ_2018-09-11-14-41-38.bag,/rosout,system
carbonZ_2018-09-11-14-41-38.bag,/rosout_agg,system
carbonZ_2018-09-11-14-41-38.bag,/sysid/airspeed/data,flight_state
carbonZ_2018-09-11-14-41-38.bag,/sysid/pitch/data,flight_state
carbonZ_2018-09-11-14-41-38.bag,/sysid/roll/data,flight_state
carbonZ_2018-09-11-14-41-38.bag,/sysid/roll/fault,flight_state
carbonZ_2018-09-11-14-41-38.bag,/tf_static,system
carbonZ_2018-09-11-14-41-51.bag,/diagnostics,system
carbonZ_2018-09-11-14-41-51.bag,/failure_status/aileron,label
carbonZ_2018-09-11-14-41-51.bag,/failure_status/elevator,label
carbonZ_2018-09-11-14-41-51.bag,/failure_status/engines,label
carbonZ_2018-09-11-14-41-51.bag,/failure_status/rudder,label
carbonZ_2018-09-11-14-41-51.bag,/mavctrl/path_dev,control
carbonZ_2018-09-11-14-41-51.bag,/mavctrl/rpy,control
carbonZ_2018-09-11-14-41-51.bag,/mavlink/from,system
carbonZ_2018-09-11-14-41-51.bag,/mavros/battery,energy
carbonZ_2018-09-11-14-41-51.bag,/mavros/global_position/compass_hdg,navigation
carbonZ_2018-09-11-14-41-51.bag,/mavros/global_position/global,navigation
carbonZ_2018-09-11-14-41-51.bag,/mavros/global_position/local,navigation
carbonZ_2018-09-11-14-41-51.bag,/mavros/global_position/raw/fix,navigation
carbonZ_2018-09-11-14-41-51.bag,/mavros/global_position/raw/gps_vel,navigation
carbonZ_2018-09-11-14-41-51.bag,/mavros/global_position/rel_alt,navigation
carbonZ_2018-09-11-14-41-51.bag,/mavros/home_position/home,navigation
carbonZ_2018-09-11-14-41-51.bag,/mavros/imu/atm_pressure,flight_state
carbonZ_2018-09-11-14-41-51.bag,/mavros/imu/data,flight_state
carbonZ_2018-09-11-14-41-51.bag,/mavros/imu/data_raw,flight_state
carbonZ_2018-09-11-14-41-51.bag,/mavros/imu/mag,flight_state
carbonZ_2018-09-11-14-41-51.bag,/mavros/imu/temperature,flight_state
carbonZ_2018-09-11-14-41-51.bag,/mavros/local_position/odom,flight_state
carbonZ_2018-09-11-14-41-51.bag,/mavros/local_position/pose,flight_state
carbonZ_2018-09-11-14-41-51.bag,/mavros/local_position/velocity,flight_state
carbonZ_2018-09-11-14-41-51.bag,/mavros/mission/reached,system
carbonZ_2018-09-11-14-41-51.bag,/mavros/mission/waypoints,system
carbonZ_2018-09-11-14-41-51.bag,/mavros/nav_info/airspeed,flight_state
carbonZ_2018-09-11-14-41-51.bag,/mavros/nav_info/errors,unknown
carbonZ_2018-09-11-14-41-51.bag,/mavros/nav_info/pitch,flight_state
carbonZ_2018-09-11-14-41-51.bag,/mavros/nav_info/roll,flight_state
carbonZ_2018-09-11-14-41-51.bag,/mavros/nav_info/velocity,flight_state
carbonZ_2018-09-11-14-41-51.bag,/mavros/nav_info/yaw,flight_state
carbonZ_2018-09-11-14-41-51.bag,/mavros/rc/in,control
carbonZ_2018-09-11-14-41-51.bag,/mavros/rc/out,control
carbonZ_2018-09-11-14-41-51.bag,/mavros/setpoint_raw/local,control
carbonZ_2018-09-11-14-41-51.bag,/mavros/setpoint_raw/target_global,control
carbonZ_2018-09-11-14-41-51.bag,/mavros/state,system
carbonZ_2018-09-11-14-41-51.bag,/mavros/time_reference,system
carbonZ_2018-09-11-14-41-51.bag,/mavros/vfr_hud,energy
carbonZ_2018-09-11-14-41-51.bag,/mavros/wind_estimation,flight_state
carbonZ_2018-09-11-14-41-51.bag,/rosout,system
carbonZ_2018-09-11-14-41-51.bag,/rosout_agg,system
carbonZ_2018-09-11-14-41-51.bag,/sysid/airspeed/data,flight_state
carbonZ_2018-09-11-14-41-51.bag,/sysid/pitch/data,flight_state
carbonZ_2018-09-11-14-41-51.bag,/sysid/pitch/fault,flight_state
carbonZ_2018-09-11-14-41-51.bag,/sysid/roll/data,flight_state
carbonZ_2018-09-11-14-41-51.bag,/tf_static,system
carbonZ_2018-09-11-14-42-06.bag,/diagnostics,system
carbonZ_2018-09-11-14-42-06.bag,/failure_status/aileron,label
carbonZ_2018-09-11-14-42-06.bag,/failure_status/elevator,label
carbonZ_2018-09-11-14-42-06.bag,/failure_status/engines,label
carbonZ_2018-09-11-14-42-06.bag,/failure_status/rudder,label
carbonZ_2018-09-11-14-42-06.bag,/mavctrl/path_dev,control
carbonZ_2018-09-11-14-42-06.bag,/mavctrl/rpy,control
carbonZ_2018-09-11-14-42-06.bag,/mavlink/from,system
carbonZ_2018-09-11-14-42-06.bag,/mavros/battery,energy
carbonZ_2018-09-11-14-42-06.bag,/mavros/global_position/compass_hdg,navigation
carbonZ_2018-09-11-14-42-06.bag,/mavros/global_position/global,navigation
carbonZ_2018-09-11-14-42-06.bag,/mavros/global_position/local,navigation
carbonZ_2018-09-11-14-42-06.bag,/mavros/global_position/raw/fix,navigation
carbonZ_2018-09-11-14-42-06.bag,/mavros/global_position/raw/gps_vel,navigation
carbonZ_2018-09-11-14-42-06.bag,/mavros/global_position/rel_alt,navigation
carbonZ_2018-09-11-14-42-06.bag,/mavros/home_position/home,navigation
carbonZ_2018-09-11-14-42-06.bag,/mavros/imu/atm_pressure,flight_state
carbonZ_2018-09-11-14-42-06.bag,/mavros/imu/data,flight_state
carbonZ_2018-09-11-14-42-06.bag,/mavros/imu/data_raw,flight_state
carbonZ_2018-09-11-14-42-06.bag,/mavros/imu/mag,flight_state
carbonZ_2018-09-11-14-42-06.bag,/mavros/imu/temperature,flight_state
carbonZ_2018-09-11-14-42-06.bag,/mavros/local_position/odom,flight_state
carbonZ_2018-09-11-14-42-06.bag,/mavros/local_position/pose,flight_state
carbonZ_2018-09-11-14-42-06.bag,/mavros/local_position/velocity,flight_state
carbonZ_2018-09-11-14-42-06.bag,/mavros/mission/waypoints,system
carbonZ_2018-09-11-14-42-06.bag,/mavros/nav_info/airspeed,flight_state
carbonZ_2018-09-11-14-42-06.bag,/mavros/nav_info/errors,unknown
carbonZ_2018-09-11-14-42-06.bag,/mavros/nav_info/pitch,flight_state
carbonZ_2018-09-11-14-42-06.bag,/mavros/nav_info/roll,flight_state
carbonZ_2018-09-11-14-42-06.bag,/mavros/nav_info/velocity,flight_state
carbonZ_2018-09-11-14-42-06.bag,/mavros/nav_info/yaw,flight_state
carbonZ_2018-09-11-14-42-06.bag,/mavros/rc/in,control
carbonZ_2018-09-11-14-42-06.bag,/mavros/rc/out,control
carbonZ_2018-09-11-14-42-06.bag,/mavros/setpoint_raw/target_global,control
carbonZ_2018-09-11-14-42-06.bag,/mavros/state,system
carbonZ_2018-09-11-14-42-06.bag,/mavros/time_reference,system
carbonZ_2018-09-11-14-42-06.bag,/mavros/vfr_hud,energy
carbonZ_2018-09-11-14-42-06.bag,/mavros/wind_estimation,flight_state
carbonZ_2018-09-11-14-42-06.bag,/rosout,system
carbonZ_2018-09-11-14-42-06.bag,/rosout_agg,system
carbonZ_2018-09-11-14-42-06.bag,/sysid/airspeed/data,flight_state
carbonZ_2018-09-11-14-42-06.bag,/sysid/pitch/data,flight_state
carbonZ_2018-09-11-14-42-06.bag,/sysid/roll/data,flight_state
carbonZ_2018-09-11-14-42-06.bag,/tf_static,system
carbonZ_2018-09-11-14-52-54.bag,/diagnostics,system
carbonZ_2018-09-11-14-52-54.bag,/failure_status/aileron,label
carbonZ_2018-09-11-14-52-54.bag,/failure_status/elevator,label
carbonZ_2018-09-11-14-52-54.bag,/failure_status/engines,label
carbonZ_2018-09-11-14-52-54.bag,/failure_status/rudder,label
carbonZ_2018-09-11-14-52-54.bag,/mavctrl/path_dev,control
carbonZ_2018-09-11-14-52-54.bag,/mavctrl/rpy,control
carbonZ_2018-09-11-14-52-54.bag,/mavlink/from,system
carbonZ_2018-09-11-14-52-54.bag,/mavros/battery,energy
carbonZ_2018-09-11-14-52-54.bag,/mavros/global_position/compass_hdg,navigation
carbonZ_2018-09-11-14-52-54.bag,/mavros/global_position/global,navigation
carbonZ_2018-09-11-14-52-54.bag,/mavros/global_position/local,navigation
carbonZ_2018-09-11-14-52-54.bag,/mavros/global_position/raw/fix,navigation
carbonZ_2018-09-11-14-52-54.bag,/mavros/global_position/raw/gps_vel,navigation
carbonZ_2018-09-11-14-52-54.bag,/mavros/global_position/rel_alt,navigation
carbonZ_2018-09-11-14-52-54.bag,/mavros/home_position/home,navigation
carbonZ_2018-09-11-14-52-54.bag,/mavros/imu/atm_pressure,flight_state
carbonZ_2018-09-11-14-52-54.bag,/mavros/imu/data,flight_state
carbonZ_2018-09-11-14-52-54.bag,/mavros/imu/data_raw,flight_state
carbonZ_2018-09-11-14-52-54.bag,/mavros/imu/mag,flight_state
carbonZ_2018-09-11-14-52-54.bag,/mavros/imu/temperature,flight_state
carbonZ_2018-09-11-14-52-54.bag,/mavros/local_position/odom,flight_state
carbonZ_2018-09-11-14-52-54.bag,/mavros/local_position/pose,flight_state
carbonZ_2018-09-11-14-52-54.bag,/mavros/local_position/velocity,flight_state
carbonZ_2018-09-11-14-52-54.bag,/mavros/mission/reached,system
carbonZ_2018-09-11-14-52-54.bag,/mavros/mission/waypoints,system
carbonZ_2018-09-11-14-52-54.bag,/mavros/nav_info/airspeed,flight_state
carbonZ_2018-09-11-14-52-54.bag,/mavros/nav_info/errors,unknown
carbonZ_2018-09-11-14-52-54.bag,/mavros/nav_info/pitch,flight_state
carbonZ_2018-09-11-14-52-54.bag,/mavros/nav_info/roll,flight_state
carbonZ_2018-09-11-14-52-54.bag,/mavros/nav_info/velocity,flight_state
carbonZ_2018-09-11-14-52-54.bag,/mavros/nav_info/yaw,flight_state
carbonZ_2018-09-11-14-52-54.bag,/mavros/rc/in,control
carbonZ_2018-09-11-14-52-54.bag,/mavros/rc/out,control
carbonZ_2018-09-11-14-52-54.bag,/mavros/setpoint_raw/local,control
carbonZ_2018-09-11-14-52-54.bag,/mavros/setpoint_raw/target_global,control
carbonZ_2018-09-11-14-52-54.bag,/mavros/state,system
carbonZ_2018-09-11-14-52-54.bag,/mavros/time_reference,system
carbonZ_2018-09-11-14-52-54.bag,/mavros/vfr_hud,energy
carbonZ_2018-09-11-14-52-54.bag,/mavros/wind_estimation,flight_state
carbonZ_2018-09-11-14-52-54.bag,/rosout,system
carbonZ_2018-09-11-14-52-54.bag,/rosout_agg,system
carbonZ_2018-09-11-14-52-54.bag,/sysid/airspeed/data,flight_state
carbonZ_2018-09-11-14-52-54.bag,/sysid/pitch/data,flight_state
carbonZ_2018-09-11-14-52-54.bag,/sysid/pitch/fault,flight_state
carbonZ_2018-09-11-14-52-54.bag,/sysid/roll/data,flight_state
carbonZ_2018-09-11-14-52-54.bag,/sysid/roll/fault,flight_state
carbonZ_2018-09-11-14-52-54.bag,/tf_static,system
carbonZ_2018-09-11-15-05-11.bag,/diagnostics,system
carbonZ_2018-09-11-15-05-11.bag,/failure_status/aileron,label
carbonZ_2018-09-11-15-05-11.bag,/failure_status/elevator,label
carbonZ_2018-09-11-15-05-11.bag,/failure_status/engines,label
carbonZ_2018-09-11-15-05-11.bag,/failure_status/rudder,label
carbonZ_2018-09-11-15-05-11.bag,/mavctrl/path_dev,control
carbonZ_2018-09-11-15-05-11.bag,/mavctrl/rpy,control
carbonZ_2018-09-11-15-05-11.bag,/mavlink/from,system
carbonZ_2018-09-11-15-05-11.bag,/mavros/battery,energy
carbonZ_2018-09-11-15-05-11.bag,/mavros/global_position/compass_hdg,navigation
carbonZ_2018-09-11-15-05-11.bag,/mavros/global_position/global,navigation
carbonZ_2018-09-11-15-05-11.bag,/mavros/global_position/gp_origin,navigation
carbonZ_2018-09-11-15-05-11.bag,/mavros/global_position/local,navigation
carbonZ_2018-09-11-15-05-11.bag,/mavros/global_position/raw/fix,navigation
carbonZ_2018-09-11-15-05-11.bag,/mavros/global_position/raw/gps_vel,navigation
carbonZ_2018-09-11-15-05-11.bag,/mavros/global_position/rel_alt,navigation
carbonZ_2018-09-11-15-05-11.bag,/mavros/home_position/home,navigation
carbonZ_2018-09-11-15-05-11.bag,/mavros/imu/atm_pressure,flight_state
carbonZ_2018-09-11-15-05-11.bag,/mavros/imu/data,flight_state
carbonZ_2018-09-11-15-05-11.bag,/mavros/imu/data_raw,flight_state
carbonZ_2018-09-11-15-05-11.bag,/mavros/imu/mag,flight_state
carbonZ_2018-09-11-15-05-11.bag,/mavros/imu/temperature,flight_state
carbonZ_2018-09-11-15-05-11.bag,/mavros/local_position/odom,flight_state
carbonZ_2018-09-11-15-05-11.bag,/mavros/local_position/pose,flight_state
carbonZ_2018-09-11-15-05-11.bag,/mavros/local_position/velocity,flight_state
carbonZ_2018-09-11-15-05-11.bag,/mavros/mission/reached,system
carbonZ_2018-09-11-15-05-11.bag,/mavros/mission/waypoints,system
carbonZ_2018-09-11-15-05-11.bag,/mavros/nav_info/airspeed,flight_state
carbonZ_2018-09-11-15-05-11.bag,/mavros/nav_info/errors,unknown
carbonZ_2018-09-11-15-05-11.bag,/mavros/nav_info/pitch,flight_state
carbonZ_2018-09-11-15-05-11.bag,/mavros/nav_info/roll,flight_state
carbonZ_2018-09-11-15-05-11.bag,/mavros/nav_info/velocity,flight_state
carbonZ_2018-09-11-15-05-11.bag,/mavros/nav_info/yaw,flight_state
carbonZ_2018-09-11-15-05-11.bag,/mavros/rc/in,control
carbonZ_2018-09-11-15-05-11.bag,/mavros/rc/out,control
carbonZ_2018-09-11-15-05-11.bag,/mavros/setpoint_raw/local,control
carbonZ_2018-09-11-15-05-11.bag,/mavros/setpoint_raw/target_global,control
carbonZ_2018-09-11-15-05-11.bag,/mavros/state,system
carbonZ_2018-09-11-15-05-11.bag,/mavros/time_reference,system
carbonZ_2018-09-11-15-05-11.bag,/mavros/vfr_hud,energy
carbonZ_2018-09-11-15-05-11.bag,/mavros/wind_estimation,flight_state
carbonZ_2018-09-11-15-05-11.bag,/rosout,system
carbonZ_2018-09-11-15-05-11.bag,/rosout_agg,system
carbonZ_2018-09-11-15-05-11.bag,/sysid/airspeed/data,flight_state
carbonZ_2018-09-11-15-05-11.bag,/sysid/pitch/data,flight_state
carbonZ_2018-09-11-15-05-11.bag,/sysid/roll/data,flight_state
carbonZ_2018-09-11-15-05-11.bag,/sysid/roll/fault,flight_state
carbonZ_2018-09-11-15-05-11.bag,/tf_static,system
carbonZ_2018-09-11-15-06-34.bag,/diagnostics,system
carbonZ_2018-09-11-15-06-34.bag,/failure_status/aileron,label
carbonZ_2018-09-11-15-06-34.bag,/failure_status/elevator,label
carbonZ_2018-09-11-15-06-34.bag,/failure_status/engines,label
carbonZ_2018-09-11-15-06-34.bag,/failure_status/rudder,label
carbonZ_2018-09-11-15-06-34.bag,/mavctrl/path_dev,control
carbonZ_2018-09-11-15-06-34.bag,/mavctrl/rpy,control
carbonZ_2018-09-11-15-06-34.bag,/mavlink/from,system
carbonZ_2018-09-11-15-06-34.bag,/mavros/battery,energy
carbonZ_2018-09-11-15-06-34.bag,/mavros/global_position/compass_hdg,navigation
carbonZ_2018-09-11-15-06-34.bag,/mavros/global_position/global,navigation
carbonZ_2018-09-11-15-06-34.bag,/mavros/global_position/local,navigation
carbonZ_2018-09-11-15-06-34.bag,/mavros/global_position/raw/fix,navigation
carbonZ_2018-09-11-15-06-34.bag,/mavros/global_position/raw/gps_vel,navigation
carbonZ_2018-09-11-15-06-34.bag,/mavros/global_position/rel_alt,navigation
carbonZ_2018-09-11-15-06-34.bag,/mavros/home_position/home,navigation
carbonZ_2018-09-11-15-06-34.bag,/mavros/imu/atm_pressure,flight_state
carbonZ_2018-09-11-15-06-34.bag,/mavros/imu/data,flight_state
carbonZ_2018-09-11-15-06-34.bag,/mavros/imu/data_raw,flight_state
carbonZ_2018-09-11-15-06-34.bag,/mavros/imu/mag,flight_state
carbonZ_2018-09-11-15-06-34.bag,/mavros/imu/temperature,flight_state
carbonZ_2018-09-11-15-06-34.bag,/mavros/local_position/odom,flight_state
carbonZ_2018-09-11-15-06-34.bag,/mavros/local_position/pose,flight_state
carbonZ_2018-09-11-15-06-34.bag,/mavros/local_position/velocity,flight_state
carbonZ_2018-09-11-15-06-34.bag,/mavros/mission/reached,system
carbonZ_2018-09-11-15-06-34.bag,/mavros/mission/waypoints,system
carbonZ_2018-09-11-15-06-34.bag,/mavros/nav_info/airspeed,flight_state
carbonZ_2018-09-11-15-06-34.bag,/mavros/nav_info/errors,unknown
carbonZ_2018-09-11-15-06-34.bag,/mavros/nav_info/pitch,flight_state
carbonZ_2018-09-11-15-06-34.bag,/mavros/nav_info/roll,flight_state
carbonZ_2018-09-11-15-06-34.bag,/mavros/nav_info/velocity,flight_state
carbonZ_2018-09-11-15-06-34.bag,/mavros/nav_info/yaw,flight_state
carbonZ_2018-09-11-15-06-34.bag,/mavros/rc/in,control
carbonZ_2018-09-11-15-06-34.bag,/mavros/rc/out,control
carbonZ_2018-09-11-15-06-34.bag,/mavros/setpoint_raw/local,control
carbonZ_2018-09-11-15-06-34.bag,/mavros/setpoint_raw/target_global,control
carbonZ_2018-09-11-15-06-34.bag,/mavros/state,system
carbonZ_2018-09-11-15-06-34.bag,/mavros/time_reference,system
carbonZ_2018-09-11-15-06-34.bag,/mavros/vfr_hud,energy
carbonZ_2018-09-11-15-06-34.bag,/mavros/wind_estimation,flight_state
carbonZ_2018-09-11-15-06-34.bag,/rosout,system
carbonZ_2018-09-11-15-06-34.bag,/rosout_agg,system
carbonZ_2018-09-11-15-06-34.bag,/sysid/airspeed/data,flight_state
carbonZ_2018-09-11-15-06-34.bag,/sysid/pitch/data,flight_state
carbonZ_2018-09-11-15-06-34.bag,/sysid/pitch/fault,flight_state
carbonZ_2018-09-11-15-06-34.bag,/sysid/roll/data,flight_state
carbonZ_2018-09-11-15-06-34.bag,/sysid/roll/fault,flight_state
carbonZ_2018-09-11-15-06-34.bag,/tf_static,system
carbonZ_2018-09-11-17-10-10.bag,/diagnostics,system
carbonZ_2018-09-11-17-10-10.bag,/failure_status/aileron,label
carbonZ_2018-09-11-17-10-10.bag,/failure_status/elevator,label
carbonZ_2018-09-11-17-10-10.bag,/failure_status/engines,label
carbonZ_2018-09-11-17-10-10.bag,/failure_status/rudder,label
carbonZ_2018-09-11-17-10-10.bag,/mavctrl/path_dev,control
carbonZ_2018-09-11-17-10-10.bag,/mavctrl/rpy,control
carbonZ_2018-09-11-17-10-10.bag,/mavlink/from,system
carbonZ_2018-09-11-17-10-10.bag,/mavros/battery,energy
carbonZ_2018-09-11-17-10-10.bag,/mavros/global_position/compass_hdg,navigation
carbonZ_2018-09-11-17-10-10.bag,/mavros/global_position/global,navigation
carbonZ_2018-09-11-17-10-10.bag,/mavros/global_position/local,navigation
carbonZ_2018-09-11-17-10-10.bag,/mavros/global_position/raw/fix,navigation
carbonZ_2018-09-11-17-10-10.bag,/mavros/global_position/raw/gps_vel,navigation
carbonZ_2018-09-11-17-10-10.bag,/mavros/global_position/rel_alt,navigation
carbonZ_2018-09-11-17-10-10.bag,/mavros/home_position/home,navigation
carbonZ_2018-09-11-17-10-10.bag,/mavros/imu/atm_pressure,flight_state
carbonZ_2018-09-11-17-10-10.bag,/mavros/imu/data,flight_state
carbonZ_2018-09-11-17-10-10.bag,/mavros/imu/data_raw,flight_state
carbonZ_2018-09-11-17-10-10.bag,/mavros/imu/mag,flight_state
carbonZ_2018-09-11-17-10-10.bag,/mavros/imu/temperature,flight_state
carbonZ_2018-09-11-17-10-10.bag,/mavros/local_position/odom,flight_state
carbonZ_2018-09-11-17-10-10.bag,/mavros/local_position/pose,flight_state
carbonZ_2018-09-11-17-10-10.bag,/mavros/local_position/velocity,flight_state
carbonZ_2018-09-11-17-10-10.bag,/mavros/mission/reached,system
carbonZ_2018-09-11-17-10-10.bag,/mavros/mission/waypoints,system
carbonZ_2018-09-11-17-10-10.bag,/mavros/nav_info/airspeed,flight_state
carbonZ_2018-09-11-17-10-10.bag,/mavros/nav_info/errors,unknown
carbonZ_2018-09-11-17-10-10.bag,/mavros/nav_info/pitch,flight_state
carbonZ_2018-09-11-17-10-10.bag,/mavros/nav_info/roll,flight_state
carbonZ_2018-09-11-17-10-10.bag,/mavros/nav_info/velocity,flight_state
carbonZ_2018-09-11-17-10-10.bag,/mavros/nav_info/yaw,flight_state
carbonZ_2018-09-11-17-10-10.bag,/mavros/rc/in,control
carbonZ_2018-09-11-17-10-10.bag,/mavros/rc/out,control
carbonZ_2018-09-11-17-10-10.bag,/mavros/setpoint_raw/local,control
carbonZ_2018-09-11-17-10-10.bag,/mavros/setpoint_raw/target_global,control
carbonZ_2018-09-11-17-10-10.bag,/mavros/state,system
carbonZ_2018-09-11-17-10-10.bag,/mavros/time_reference,system
carbonZ_2018-09-11-17-10-10.bag,/mavros/vfr_hud,energy
carbonZ_2018-09-11-17-10-10.bag,/mavros/wind_estimation,flight_state
carbonZ_2018-09-11-17-10-10.bag,/rosout,system
carbonZ_2018-09-11-17-10-10.bag,/rosout_agg,system
carbonZ_2018-09-11-17-10-10.bag,/sysid/airspeed/data,flight_state
carbonZ_2018-09-11-17-10-10.bag,/sysid/pitch/data,flight_state
carbonZ_2018-09-11-17-10-10.bag,/sysid/roll/data,flight_state
carbonZ_2018-09-11-17-10-10.bag,/sysid/roll/fault,flight_state
carbonZ_2018-09-11-17-10-10.bag,/tf_static,system
carbonZ_2018-09-11-17-25-17.bag,/diagnostics,system
carbonZ_2018-09-11-17-25-17.bag,/failure_status/aileron,label
carbonZ_2018-09-11-17-25-17.bag,/failure_status/elevator,label
carbonZ_2018-09-11-17-25-17.bag,/failure_status/engines,label
carbonZ_2018-09-11-17-25-17.bag,/failure_status/rudder,label
carbonZ_2018-09-11-17-25-17.bag,/mavctrl/path_dev,control
carbonZ_2018-09-11-17-25-17.bag,/mavctrl/rpy,control
carbonZ_2018-09-11-17-25-17.bag,/mavlink/from,system
carbonZ_2018-09-11-17-25-17.bag,/mavros/battery,energy
carbonZ_2018-09-11-17-25-17.bag,/mavros/global_position/compass_hdg,navigation
carbonZ_2018-09-11-17-25-17.bag,/mavros/global_position/global,navigation
carbonZ_2018-09-11-17-25-17.bag,/mavros/global_position/local,navigation
carbonZ_2018-09-11-17-25-17.bag,/mavros/global_position/raw/fix,navigation
carbonZ_2018-09-11-17-25-17.bag,/mavros/global_position/raw/gps_vel,navigation
carbonZ_2018-09-11-17-25-17.bag,/mavros/global_position/rel_alt,navigation
carbonZ_2018-09-11-17-25-17.bag,/mavros/home_position/home,navigation
carbonZ_2018-09-11-17-25-17.bag,/mavros/imu/atm_pressure,flight_state
carbonZ_2018-09-11-17-25-17.bag,/mavros/imu/data,flight_state
carbonZ_2018-09-11-17-25-17.bag,/mavros/imu/data_raw,flight_state
carbonZ_2018-09-11-17-25-17.bag,/mavros/imu/mag,flight_state
carbonZ_2018-09-11-17-25-17.bag,/mavros/imu/temperature,flight_state
carbonZ_2018-09-11-17-25-17.bag,/mavros/local_position/odom,flight_state
carbonZ_2018-09-11-17-25-17.bag,/mavros/local_position/pose,flight_state
carbonZ_2018-09-11-17-25-17.bag,/mavros/local_position/velocity,flight_state
carbonZ_2018-09-11-17-25-17.bag,/mavros/mission/reached,system
carbonZ_2018-09-11-17-25-17.bag,/mavros/mission/waypoints,system
carbonZ_2018-09-11-17-25-17.bag,/mavros/rc/in,control
carbonZ_2018-09-11-17-25-17.bag,/mavros/rc/out,control
carbonZ_2018-09-11-17-25-17.bag,/mavros/state,system
carbonZ_2018-09-11-17-25-17.bag,/mavros/time_reference,system
carbonZ_2018-09-11-17-25-17.bag,/mavros/vfr_hud,energy
carbonZ_2018-09-11-17-25-17.bag,/mavros/wind_estimation,flight_state
carbonZ_2018-09-11-17-25-17.bag,/rosout,system
carbonZ_2018-09-11-17-25-17.bag,/rosout_agg,system
carbonZ_2018-09-11-17-25-17.bag,/tf_static,system
carbonZ_2018-09-11-17-27-13.bag,/diagnostics,system
carbonZ_2018-09-11-17-27-13.bag,/failure_status/aileron,label
carbonZ_2018-09-11-17-27-13.bag,/failure_status/elevator,label
carbonZ_2018-09-11-17-27-13.bag,/failure_status/engines,label
carbonZ_2018-09-11-17-27-13.bag,/failure_status/rudder,label
carbonZ_2018-09-11-17-27-13.bag,/mavctrl/path_dev,control
carbonZ_2018-09-11-17-27-13.bag,/mavctrl/rpy,control
carbonZ_2018-09-11-17-27-13.bag,/mavlink/from,system
carbonZ_2018-09-11-17-27-13.bag,/mavros/battery,energy
carbonZ_2018-09-11-17-27-13.bag,/mavros/global_position/compass_hdg,navigation
carbonZ_2018-09-11-17-27-13.bag,/mavros/global_position/global,navigation
carbonZ_2018-09-11-17-27-13.bag,/mavros/global_position/local,navigation
carbonZ_2018-09-11-17-27-13.bag,/mavros/global_position/raw/fix,navigation
